263424,4,247837184,207
263424,4,247837696,2047
263424,4,247841792,1843
263424,4,247843644,1617
263424,4,247845263,7792
263424,4,247853189,0
263424,4,247853253,0
263424,4,247853273,0
263424,4,247853289,0
263424,4,247853336,3
263424,4,247853341,0
263424,4,247853489,0
263424,4,247853557,0
263424,4,247853561,0
263424,4,247853584,15
263424,4,247853732,7
263424,4,247853918,0
263424,4,247854173,0
263424,4,247854197,0
263424,4,247854241,0
263424,4,247854261,0
263424,4,247854265,0
263424,4,247854336,135
263424,4,247854476,91
263424,4,247854576,0
263424,4,247854578,13
263424,4,247854805,0
263424,4,247854848,343
263424,4,247855196,1236
263424,4,247856434,717
263424,4,453025792,1023
263424,4,459460608,4095
263424,4,459505664,32767
263424,4,459983872,1023
263424,4,460136448,8191
263424,4,460345344,4095
263424,4,460598272,1023
263424,4,461626368,1023
263424,4,603996160,49151
263424,4,607322112,65023
263424,4,611188736,65535
263424,4,611274752,2303
263424,4,611319808,65535
263424,4,616562688,2303
263424,4,616663296,1996543
263424,4,620625920,65535
263424,4,664502272,163839
263424,4,675807232,32767
263424,4,675872512,65791
263424,4,679313408,32767
263424,4,708706304,32767
263424,4,710115328,511
263424,4,710115840,1535
263424,4,710118400,255
263424,4,710118912,29183
263424,4,711131136,4095
263424,4,711136768,10751
263424,4,713031680,1048575
263424,4,714964992,4095
263424,4,714997760,98303
263424,4,715128832,1048575
263424,4,716931072,32767
263424,4,717360128,1023
263424,4,717815808,2047
263424,4,717817856,6143
263424,4,717824000,8191
263424,4,717832192,16383
263424,4,718012416,262143
263424,4,718274560,1048575
263424,4,720371712,65535
263424,4,720830592,255
263424,4,720831040,63
263424,4,720831296,31
263424,4,720831616,287
263424,4,720831976,215
263424,4,720832856,7
263424,4,720832928,31
263424,4,720833632,311
263424,4,720834176,127
263424,4,720834688,31
263424,4,720834816,495
263424,4,720835664,15
263424,4,720835776,15
263424,4,720835920,3
263424,4,720836344,7
263424,4,720836544,31
263424,4,736111616,1023
263424,4,736137216,1023
263424,4,736151552,2047
263424,4,736154624,1023
263424,4,736155648,1023
263424,4,736187392,1023
263424,4,736221184,2047
263424,4,736224256,2047
263424,4,736226304,1023
263424,4,736227328,2047
263424,4,736242688,1023
263424,4,736260096,1023
263424,4,736299008,2047
263424,4,736305152,1023
263424,4,736310272,1023
263424,4,736332800,1023
263424,4,736356352,1023
263424,4,736360448,1023
263424,4,736361472,1023
263424,4,736370688,1023
263424,4,736392192,1023
263424,4,736438272,1023
263424,4,736442368,1023
263424,4,736462848,1023
263424,4,736471040,8191
263424,4,736484352,1023
263424,4,736501760,1023
263424,4,736510976,1023
263424,4,736525312,1023
263424,4,736562176,511
263424,4,736890880,1023
263424,4,736976896,116735
263424,4,737166336,1023
263424,4,737183744,1023
263424,4,737190912,1023
263424,4,737198080,2047
263424,4,737200128,511
263424,4,737200640,511
263424,4,737204224,2047
263424,4,737210368,1023
263424,4,737211392,1023
263424,4,737212416,3071
263424,4,737215488,2047
263424,4,737217536,1023
263424,4,737219584,1023
263424,4,737233920,1023
263424,4,737236992,2047
263424,4,737257472,1023
263424,4,737259520,1023
263424,4,737267712,8191
263424,4,737275904,1023
263424,4,737282048,6143
263424,4,737292288,1023
263424,4,737293312,1023
263424,4,737295360,1023
263424,4,737299456,2047
263424,4,737301504,1023
263424,4,737302528,1023
263424,4,737304576,1023
263424,4,737329152,1023
263424,4,737330176,1023
263424,4,737335296,1023
263424,4,737348608,1023
263424,4,737380352,1023
263424,4,737404928,1023
263424,4,737542144,2047
263424,4,737547264,1023
263424,4,737561600,1023
263424,4,737609728,1023
263424,4,737635328,1023
263424,4,737636352,1023
263424,4,737646592,1023
263424,4,737652736,4095
263424,4,737661952,1023
263424,4,737664000,511
263424,4,737667072,1023
263424,4,737668096,1023
263424,4,737669120,1023
263424,4,737671168,3071
263424,4,737680384,1023
263424,4,737685504,1023
263424,4,737701888,1023
263424,4,737732608,1023
263424,4,737776640,1023
263424,4,737781760,1023
263424,4,737787904,1023
263424,4,737807360,1023
263424,4,737812480,1023
263424,4,737830912,1023
263424,4,737849344,1023
263424,4,737860608,1023
263424,4,737864704,1023
263424,4,737947648,255
263424,4,737948416,255
263424,4,737992704,1023
263424,4,738066432,1023
263424,4,738067456,1023
263424,4,738072576,1023
263424,4,738082816,1023
263424,4,738084864,1023
263424,4,738110464,1023
263424,4,738112512,1023
263424,4,738114560,1023
263424,4,738115584,1023
263424,4,738117632,1023
263424,4,738119680,1023
263424,4,738124800,4095
263424,4,738129920,1023
263424,4,738131968,1023
263424,4,738134016,1023
263424,4,738156544,1023
263424,4,738177024,1023
263424,4,738183168,1023
263424,4,738189312,1023
263424,4,759238656,1023
263424,4,762348544,1023
263424,4,762384384,2047
263424,4,762417152,2047
263424,4,762423296,1023
263424,4,762438656,1023
263424,4,762454016,511
263424,4,762454528,511
263424,4,762459136,1023
263424,4,762470400,1023
263424,4,762496000,2047
263424,4,762504192,255
263424,4,762504448,767
263424,4,762506240,1023
263424,4,762542080,1023
263424,4,762545152,1023
263424,4,762630144,255
263424,4,762644480,1023
263424,4,762791936,1023
263424,4,762800128,1023
263424,4,762881024,1023
263424,4,762900480,767
263424,4,762901248,255
263424,4,762917888,1023
263424,4,762920960,1023
263424,4,762985472,9215
263424,4,762996736,4095
263424,4,763011072,8191
263424,4,763046912,8191
263424,4,763066368,1023
263424,4,763073536,9215
263424,4,763106304,511
263424,4,763108352,1023
263424,4,763112448,1023
263424,4,763120640,1023
263424,4,763146240,1023
263424,4,763177984,511
263424,4,763178496,511
263424,4,763180032,2047
263424,4,763260928,1023
263424,4,763299840,2047
263424,4,763334656,4095
263424,4,771229696,1023
263424,4,771253248,3071
263424,4,771279872,1023
263424,4,771362816,1023
263424,4,771397632,1023
263424,4,771400704,1023
263424,4,771407872,1023
263424,4,771429376,1023
263424,4,771525632,10239
263424,4,771561472,1023
263424,4,771563520,1023
263424,4,771572736,1023
263424,4,771581952,3071
263424,4,771588608,511
263424,4,771614720,1023
263424,4,771624960,511
263424,4,771625472,511
263424,4,771651584,8191
263424,4,771660800,1023
263424,4,771662848,1023
263424,4,771665920,1023
263424,4,771667968,4095
263424,4,771681280,2047
263424,4,771684352,1023
263424,4,771686400,31743
263424,4,771721216,4095
263424,4,771726336,24575
263424,4,794615808,8191
263424,4,794624000,196607
263424,4,822345728,6143
263424,4,822378496,8703
263424,4,822387200,3583
263424,4,822390784,4095
263424,4,822394880,16383
263424,4,822411264,65535
263424,4,822476800,131071
263424,4,837287936,262143
263424,4,877658112,65535
263424,4,877723648,65535
263424,4,920518656,131071
263424,4,921161728,4095
263424,4,921755648,255
263424,4,975044608,131071
263424,4,977567744,2047
263424,4,977569792,2047
263424,4,977571840,2047
263424,4,977573888,4095
263424,4,977586176,14335
263424,4,978518016,40959
263424,4,978558976,8191
263424,4,978567168,12287
263424,4,978581504,2047
263424,4,979599360,32255
263424,4,980680704,262143
263424,4,981467136,524287
263424,4,985829376,4095
263424,4,985847808,10239
263424,4,985860096,2047
263424,4,985874432,16383
263424,4,985903104,18431
263424,4,985997824,56831
263424,4,986186240,767
263424,4,986187648,1663
263424,4,986189824,2047
263424,4,986192128,1275
263424,4,986193408,11007
263424,4,986205184,5119
263424,4,986210432,383
263424,4,986211072,1279
263424,4,986212608,5791
263424,4,986218424,23
263424,4,986218456,15
263424,4,986218496,344063
263424,4,986563584,6143
263424,4,986636288,12287
263424,4,992694272,27
263424,4,992737524,3
263424,4,992739072,7
263424,4,994050048,196607
263424,4,995229696,4095
263424,4,996933632,8191
263424,4,996941840,24559
263424,4,996966656,73471
263424,4,997048320,16383
263424,4,997064704,65535
263424,4,999751680,16383
263424,4,999768064,16383
263424,4,999899136,1023
263424,4,999912448,1023
263424,4,999921664,1023
263424,4,1002438656,4194303
263424,4,1019346944,131071
263424,4,1020067840,16383
263424,4,1020084224,4095
263424,4,1020088320,45055
263424,4,1020133376,131071
263424,4,1022722048,32767
263424,4,1022820352,32767
263424,4,1022853120,767
263424,4,1022853888,31999
263424,4,1023246336,32767
263424,4,1023693056,255
263424,4,1023693312,1023
263424,4,1023717376,4095
263424,4,1026555904,262143
263424,4,1031822080,255
263424,4,1032257536,65535
263424,4,1033109504,131071
263936,5,17629184,24575
263936,5,17661952,16383
263936,5,17743872,8191
263936,5,607125504,32767
263936,5,607186944,2047
263936,5,607191040,24575
263936,5,610353152,4095
263936,5,610377728,8191
263936,5,610398208,4095
263936,5,610795520,1023
263936,5,610797568,14335
263936,5,610852864,8191
263936,5,720832864,15
263936,5,720832904,7
263936,5,720834336,31
263936,5,720835952,3
263936,5,737805312,511
263936,5,762630400,767
263936,5,763082752,1023
263936,5,831258624,77823
263936,5,831340544,22527
263936,5,836567040,8191
263936,5,974454784,32767
263936,5,983269376,6143
263936,5,983276544,3071
263936,5,983281664,4095
263936,5,986218472,7
263936,5,989069312,45055
263936,5,989134848,16383
263936,5,994574336,32767
263936,5,994631680,8191
263936,5,994689024,8191
263936,5,996941824,7
263936,5,996966400,255
263936,5,1032489728,767
263936,5,1032499200,1023
263936,5,1032501248,255
263936,5,1032502016,1279
263936,5,1032552448,1535
263936,5,1032554496,6143
269824,6,17678336,49151
269824,6,664354816,8191
269824,6,710148096,65535
269824,6,717701120,16383
269824,6,717881344,2047
269824,6,717887488,2047
269824,6,717914112,8191
269824,6,717971456,8191
269824,6,720835948,3
269824,6,736897024,1023
269824,6,737544192,1023
269824,6,737845248,1023
269824,6,762615808,1023
269824,6,763022336,1023
269824,6,763043840,2047
269824,6,763056128,1023
269824,6,822370304,3839
269824,6,831373312,6143
269824,6,836583424,16383
269824,6,836747264,16383
269824,6,983203840,8191
269824,6,983285760,16383
269824,6,986204928,255
269824,6,992755712,16383
269824,6,992903168,32767
269824,6,996941832,7
269824,6,997040128,8191
269824,6,1007882240,511
269824,6,1007883008,3327
269824,6,1007943680,98303
269824,6,1008202240,3582
263168,7,18350080,2047
263168,7,18356224,2047
263168,7,18401280,4095
263168,7,18411520,1023
263168,7,18417664,2047
263168,7,18424832,255
263168,7,18440192,4095
263168,7,18450432,4095
263168,7,18558976,1023
263168,7,18620416,9215
263168,7,18630656,1023
263168,7,18634752,2047
263168,7,18637824,3071
263168,7,18646016,2047
263168,7,18649088,1023
263168,7,18658304,1023
263168,7,18744320,2047
263168,7,18749440,2047
263168,7,18761728,3071
263168,7,18765824,1023
263168,7,18771968,7167
263168,7,18781184,4095
263168,7,18786304,3071
263168,7,18791424,1023
263168,7,18799616,2047
263168,7,18817024,1023
263168,7,18822144,2047
263168,7,18834432,1023
263168,7,18837504,1023
263168,7,18849792,1023
263168,7,28573696,8191
263168,7,28633088,767
263168,7,28633856,127
263168,7,28633984,1151
263168,7,28672000,8191
263168,7,28704768,8191
263168,7,28770304,8191
263168,7,28819456,8191
263168,7,610664448,8191
263168,7,610697216,8191
263168,7,611287040,8191
263168,7,664375296,4095
263168,7,712720384,8191
263168,7,716929024,1023
263168,7,720835940,3
263168,7,738109440,1023
263168,7,974299136,4095
263168,7,1008664576,14591
263168,7,1008713728,2047
263168,7,1008717824,2303
263168,7,1008729088,255
263168,7,1008729600,511
263168,7,1032220672,255
263168,7,1032221440,255
263168,7,1032470528,1023
263168,7,1032471808,255
263168,7,1032475904,255
263168,7,1032477184,255
263168,7,1032478720,767
263168,7,1032482560,255
263168,8,18352128,2047
263168,8,18360320,6143
263168,8,18393088,2047
263168,8,18413568,2047
263168,8,18435072,4095
263168,8,18444288,2047
263168,8,18454528,2047
263168,8,18458624,8191
263168,8,18756608,4095
263168,8,28628992,4095
263168,8,28753920,4095
263168,8,28766208,2047
263168,8,28811264,4095
263168,8,974286848,4095
263168,8,1008696576,4095
263168,8,1008725504,767
263168,8,1008726784,255
263168,8,1032216576,1791
263168,8,1032474624,511
263168,8,1032476416,255
263168,8,1032480000,511
263168,9,18354176,2047
263168,9,18382848,2047
263168,9,18391040,2047
263168,9,18398208,1023
263168,9,18407424,1023
263168,9,18409472,1023
263168,9,18427904,7167
263168,9,18446336,2047
263168,9,18456576,2047
263168,9,18466816,7167
263168,9,18611200,1535
263168,9,18613248,1023
263168,9,18629632,1023
263168,9,18631680,1023
263168,9,18640896,3071
263168,9,18644992,1023
263168,9,18659840,9727
263168,9,18670592,4095
263168,9,18675712,2047
263168,9,18731008,1023
263168,9,18738176,1023
263168,9,18746368,2047
263168,9,18802944,255
263168,9,18805760,1535
263168,9,18807808,1023
263168,9,18810880,1023
263168,9,18824192,511
263168,9,18835456,2047
263168,9,18840576,4095
263168,9,18846720,3071
263168,9,18852864,1023
263168,9,18860032,255
263168,9,18860544,511
263168,9,18867200,1023
263168,9,28581888,8191
263168,9,28622848,6143
263168,9,28639232,32767
263168,9,28688384,4095
263168,9,28700672,4095
263168,9,28712960,8191
263168,9,28778496,8191
263168,9,28790784,4095
263168,9,720831920,7
263168,9,736887808,1023
263168,9,737403904,1023
263168,9,974262272,4095
263168,9,1008679168,7679
263168,9,1008720128,255
263168,9,1008728832,255
263168,9,1032220928,511
263168,9,1032223744,1023
263168,9,1032471552,255
263168,9,1032476672,255
263168,9,1032478208,511
263168,9,1032479488,511
263168,9,1032480768,1023
263168,9,1032485888,1023
263168,10,18358272,2047
263168,10,18370560,4095
263168,10,18399232,2047
263168,10,18405376,1023
263168,10,18410496,1023
263168,10,18415616,2047
263168,10,18421760,3071
263168,10,18425088,2815
263168,10,18439168,1023
263168,10,18448384,2047
263168,10,18615296,5119
263168,10,18636800,1023
263168,10,18648064,1023
263168,10,18650112,1023
263168,10,18652160,1023
263168,10,18655232,1023
263168,10,18657280,1023
263168,10,18669568,1023
263168,10,18753536,3071
263168,10,18766848,3071
263168,10,18785280,1023
263168,10,18789376,2047
263168,10,18818048,1023
263168,10,18857984,1023
263168,10,28614656,2047
263168,10,28745728,4095
263168,10,28762112,2047
263168,10,610680832,4095
263168,10,974282752,4095
263168,10,1008700672,3839
263168,10,1008727040,255
263168,10,1032475136,255
263168,10,1032482304,255
263168,11,18366464,4095
263168,11,18395136,2047
263168,11,18644736,255
263168,11,18803456,1279
263168,11,18820096,2047
263168,11,974278656,4095
263168,11,1008715776,1023
263168,11,1008726272,255
263168,11,1032219648,1023
263168,11,1032482816,255
263168,11,1032485120,255
263168,12,18374656,6143
263168,12,18473984,7167
263168,12,18764800,1023
263168,12,18811904,5119
263168,12,28610560,4095
263168,12,28721152,4095
263168,12,28831744,4095
263168,12,610693120,4095
263168,12,974270464,4095
263168,12,1008704512,2047
263168,12,1008723968,1535
263168,12,1008728064,255
263168,12,1032472576,255
263168,12,1032477440,767
263168,12,1032482048,255
263168,13,18380800,2047
263168,13,18519040,3071
263168,13,18525184,2047
263168,13,18534400,1023
263168,13,18585600,6143
263168,13,18610176,1023
263168,13,18721792,2047
263168,13,18725888,3071
263168,13,18807296,511
263168,13,18824704,511
263168,13,18831360,2047
263168,13,18865152,2047
263168,13,28768256,2047
263168,13,28798976,4095
263168,13,610689024,4095
263168,13,974258176,4095
263168,13,1008727296,255
263168,13,1032218368,1279
263168,13,1032474368,255
263168,13,1032476160,255
263168,13,1032476928,255
263168,13,1032480512,255
263168,13,1032484352,767
263168,14,18384896,3071
263168,14,18408448,1023
263168,14,18555904,1023
263168,14,18599936,1023
263168,14,18612736,511
263168,14,18614272,1023
263168,14,18643968,511
263168,14,18659328,511
263168,14,18705408,1023
263168,14,18723840,2047
263168,14,18743296,1023
263168,14,18760704,1023
263168,14,18779136,2047
263168,14,18793472,6143
263168,14,18825216,1023
263168,14,18833408,1023
263168,14,28590080,8191
263168,14,28725248,4095
263168,14,28737536,8191
263168,14,28786688,4095
263168,14,28803072,8191
263168,14,610676736,4095
263168,14,610705408,4095
263168,14,664379392,4095
263168,14,736261120,1023
263168,14,738068480,1023
263168,14,974266368,4095
263168,14,974321664,2047
263168,14,1008687104,1023
263168,14,1008706560,3583
263168,14,1008726528,255
263168,14,1032221696,2047
263168,14,1032475392,511
263168,15,18387968,3071
263168,15,18397184,1023
263168,15,18406400,1023
263168,15,18412544,1023
263168,15,18419712,2047
263168,15,18632704,2047
263168,15,18644480,255
263168,15,18651136,1023
263168,15,18653184,2047
263168,15,18674688,1023
263168,15,18748416,1023
263168,15,18751488,2047
263168,15,18769920,2047
263168,15,18792448,1023
263168,15,18801664,1279
263168,15,18803200,255
263168,15,18828288,3071
263168,15,18862080,1023
263168,15,28606464,4095
263168,15,28758016,4095
263168,15,28764160,2047
263168,15,974274560,4095
263168,15,1008686848,255
263168,15,1008688128,1023
263168,15,1008728576,255
263168,15,1032472064,511
263168,16,18481152,8191
263168,16,18518016,1023
263168,16,18531328,3071
263168,16,18536448,1023
263168,16,18543616,1023
263168,16,18550784,4095
263168,16,18563072,6143
263168,16,18584576,1023
263168,16,18600960,4095
263168,16,18607104,1023
263168,16,18609152,1023
263168,16,18656256,1023
263168,16,18677760,6143
263168,16,18693120,2047
263168,16,18710528,5119
263168,16,18728960,1023
263168,16,18732032,3071
263168,16,18741248,2047
263168,16,18804736,1023
263168,16,18819072,1023
263168,16,18844672,2047
263168,16,18851840,1023
263168,16,18859008,1023
263168,16,28598272,4095
263168,16,28616704,2047
263168,16,28696576,4095
263168,16,28729344,4095
263168,16,28794880,4095
263168,16,610684928,4095
263168,16,720834560,47
263168,16,974303232,5119
263168,16,974314496,7167
263168,16,1008689152,3839
263168,16,1008712960,767
263168,16,1008716800,1023
263168,16,1008727552,255
263168,16,1032473600,767
263168,16,1032485376,511
263168,17,18489344,2047
263168,17,18492416,13311
263168,17,18522112,3071
263168,17,18537472,6143
263168,17,18544640,6143
263168,17,18575360,9215
263168,17,18605056,1023
263168,17,18608128,1023
263168,17,18688000,5119
263168,17,18706432,1023
263168,17,18709504,1023
263168,17,18715648,2047
263168,17,18719744,2047
263168,17,18729984,1023
263168,17,18735104,3071
263168,17,18739200,2047
263168,17,18826240,2047
263168,17,18853888,1023
263168,17,18856960,1023
263168,17,18861056,1023
263168,17,18868224,2047
263168,17,28618752,4095
263168,17,28635136,4095
263168,17,28692480,4095
263168,17,28749824,4095
263168,17,28815360,4095
263168,17,664371200,255
263168,17,974295040,4095
263168,17,974308352,6143
263168,17,1008694016,2559
263168,17,1008710144,2815
263168,17,1008727808,255
263168,17,1032473344,255
263168,17,1032481792,255
263168,17,1032483328,1023
263168,18,18491392,1023
263168,18,18505728,12287
263168,18,18527232,4095
263168,18,18535424,1023
263168,18,18554880,1023
263168,18,18556928,2047
263168,18,18560000,3071
263168,18,18569216,6143
263168,18,18591744,8191
263168,18,18606080,1023
263168,18,18683904,4095
263168,18,18695168,10239
263168,18,18707456,2047
263168,18,18717696,2047
263168,18,18808832,2047
263168,18,18838528,2047
263168,18,18850816,1023
263168,18,18854912,2047
263168,18,18860288,255
263168,18,18863104,2047
263168,18,18870272,4095
263168,18,28602368,4095
263168,18,28680192,8191
263168,18,28733440,4095
263168,18,28827648,4095
263168,18,616572672,255
263168,18,974290944,4095
263168,18,1008692992,1023
263168,18,1008720384,3583
263168,18,1008728320,255
263168,18,1008729344,255
263168,18,1032472832,511
263168,18,1032483072,255
269568,19,19922944,16383
269568,19,19963904,8191
269568,19,30384128,8191
269568,19,974161920,767
269568,20,19939328,16383
269568,20,30310400,16383
269568,20,720832880,7
269568,20,974154752,5119
269568,20,975847424,8191
269568,21,19955712,8191
269568,21,30392320,16383
269568,21,720836480,15
269568,21,974176256,4095
269568,21,975863808,8191
269568,22,19972096,16383
269568,22,30261248,16383
269568,22,30359552,16383
269568,22,974172160,4095
269568,22,975872000,8191
269568,23,19988480,65535
269568,23,30146560,65535
269568,23,197076864,127
269568,23,611295232,4095
269568,23,712728576,8191
269568,23,720831176,7
269568,23,720832888,7
269568,23,720834096,15
269568,23,720835648,15
269568,23,736904192,1023
269568,23,737833984,1023
269568,23,737859584,1023
269568,23,763024384,1023
269568,23,771250176,1023
269568,23,771447808,1023
269568,23,771449856,1023
269568,23,771559424,1023
269568,23,974127104,27647
269568,23,974159872,2047
269568,23,974162688,1279
269568,23,974184448,3071
269568,23,974188544,4095
269568,23,975888384,8191
269568,23,993230848,32767
269568,23,995098624,65535
264704,24,20054016,47103
264704,24,20106240,13311
264704,24,200736768,1023
264704,24,243662848,5119
264704,24,243668992,6143
264704,24,243676160,1023
264704,24,243731456,767
264704,24,243744768,16383
264704,24,243777536,16383
264704,24,610729984,28671
264704,24,708771840,4351
264704,24,708783104,18943
264704,24,708803072,11775
264704,24,708817920,2047
264704,24,708820992,4095
264704,24,708827136,1023
264704,24,708832256,1023
264704,24,708835328,2047
264704,24,720835744,31
264704,24,771494912,1023
264704,24,771570688,1023
264704,24,985825280,4095
264704,24,994883584,511
264704,24,994884608,17407
264704,24,995189248,511
264704,24,1032175616,1279
264704,24,1032177664,6143
264704,25,20101120,2047
264704,25,197072384,255
264704,25,243716096,15359
264704,25,243732224,255
264704,25,243769344,8191
264704,25,610758656,4095
264704,25,610765824,2047
